lidar_end_time     cur_frame_time(s)      ekf_consuming_time(s)
1778057094.261302    0.008402             0.005924
1778057094.366306    0.008201             0.005755
1778057094.466304    0.006969             0.004776
1778057094.566303    0.007089             0.004802
1778057094.666304    0.015842             0.011494
1778057094.766307    0.011765             0.008397
1778057094.871338    0.011503             0.007918
1778057094.971318    0.009320             0.006789
1778057095.071308    0.013300             0.008316
1778057095.171310    0.007206             0.004881
1778057095.271317    0.014552             0.010717
1778057095.371322    0.014820             0.011010
1778057095.471335    0.010636             0.007376
1778057095.571317    0.008574             0.005986
1778057095.671357    0.008164             0.005283
1778057095.736308    0.009501             0.006953
1778057095.836310    0.011128             0.007578
1778057095.941300    0.009297             0.006740
1778057096.041303    0.019773             0.011766
1778057096.141287    0.007588             0.005408
1778057096.241309    0.012887             0.008987
1778057096.346302    0.011328             0.008105
1778057096.446306    0.011744             0.007843
1778057096.551307    0.008096             0.005813
1778057096.656320    0.011726             0.007896
1778057096.756302    0.008745             0.006075
1778057096.856310    0.016181             0.011800
1778057096.961301    0.014056             0.009466
1778057097.061302    0.024377             0.008933
1778057097.161300    0.007256             0.004975
1778057097.261301    0.010596             0.007154
1778057097.361280    0.007144             0.005125
1778057097.461303    0.017473             0.012520
1778057097.561305    0.008002             0.005377
1778057097.661300    0.009466             0.006434
1778057097.766304    0.008955             0.006645
1778057097.871370    0.020001             0.013250
1778057097.971319    0.006556             0.004445
1778057098.071371    0.014508             0.009412
1778057098.136303    0.015695             0.010869
1778057098.241303    0.008691             0.005942
1778057098.341298    0.013085             0.005477
1778057098.441301    0.010475             0.008103
1778057098.551304    0.018072             0.011282
1778057098.656300    0.019301             0.012708
1778057098.756253    0.007675             0.005307
1778057098.861302    0.015029             0.004647
1778057098.961303    0.008981             0.006489
1778057099.061305    0.008587             0.006055
1778057099.161304    0.007369             0.005112
1778057099.261306    0.015656             0.006994
1778057099.366302    0.010721             0.007662
1778057099.471319    0.012275             0.008203
1778057099.571306    0.007231             0.005116
1778057099.671387    0.019503             0.005741
1778057099.776300    0.011043             0.007818
1778057099.871306    0.016606             0.009283
1778057099.971307    0.007904             0.005481
1778057100.071335    0.011599             0.008090
1778057100.171302    0.020334             0.013266
1778057100.236283    0.024771             0.009207
1778057100.341311    0.007577             0.004782
1778057100.441302    0.014111             0.009322
1778057100.551301    0.007302             0.004929
1778057100.651318    0.009425             0.006280
1778057100.751310    0.007446             0.004701
1778057100.851305    0.007049             0.004792
1778057100.956301    0.007082             0.004461
1778057101.056306    0.007550             0.004980
1778057101.161303    0.008493             0.005806
1778057101.261306    0.019785             0.012436
1778057101.366260    0.008623             0.006066
1778057101.466303    0.008889             0.004807
1778057101.566295    0.007650             0.005076
1778057101.666300    0.010011             0.007291
1778057101.766306    0.010298             0.006973
1778057101.866307    0.006799             0.004550
1778057101.966287    0.006921             0.004714
1778057102.066303    0.010680             0.007126
1778057102.166305    0.007647             0.005397
1778057102.266304    0.010563             0.007139
1778057102.366282    0.007551             0.004605
1778057102.466301    0.006718             0.004631
1778057102.566307    0.009887             0.006708
1778057102.666252    0.008812             0.005527
1778057102.771321    0.015323             0.007054
1778057102.871351    0.019212             0.005199
1778057102.971306    0.008987             0.006250
1778057103.071305    0.019498             0.011439
1778057103.171318    0.009663             0.006760
1778057103.271344    0.015403             0.009679
1778057103.336276    0.006221             0.004287
1778057103.441301    0.016197             0.010673
1778057103.541318    0.008635             0.004753
1778057103.641299    0.025341             0.006245
1778057103.741302    0.019568             0.004829
1778057103.841301    0.016632             0.007346
1778057103.941308    0.009819             0.006187
1778057104.051303    0.014555             0.009541
1778057104.151304    0.007588             0.005151
1778057104.251306    0.006700             0.004309
1778057104.356309    0.009287             0.006113
1778057104.461306    0.013507             0.008086
1778057104.561307    0.014223             0.005279
1778057104.661304    0.005706             0.003252
1778057104.761300    0.007158             0.004384
1778057104.861299    0.018399             0.010285
1778057104.961289    0.008571             0.005016
1778057105.061301    0.008961             0.005238
1778057105.161307    0.008236             0.005318
1778057105.261302    0.010356             0.006024
1778057105.361300    0.005953             0.003553
1778057105.461308    0.017380             0.009928
1778057105.561301    0.008576             0.005833
1778057105.666303    0.007940             0.004565
1778057105.766308    0.008778             0.005845
1778057105.866303    0.018251             0.009096
1778057105.966303    0.007856             0.005019
1778057106.071341    0.011117             0.006884
1778057106.171304    0.006015             0.003692
1778057106.271270    0.012666             0.007742
1778057106.336308    0.011490             0.006672
1778057106.436301    0.009162             0.005653
1778057106.546306    0.009469             0.004365
1778057106.651298    0.019143             0.008785
1778057106.751297    0.007641             0.004869
1778057106.851301    0.015163             0.009000
1778057106.951300    0.009125             0.005624
1778057107.056301    0.010811             0.006685
1778057107.161303    0.011417             0.006667
1778057107.261301    0.011097             0.006747
1778057107.361309    0.006602             0.004253
1778057107.461299    0.010758             0.007511
1778057107.561301    0.018596             0.005925
1778057107.661303    0.009388             0.005817
1778057107.761301    0.010544             0.006659
1778057107.861302    0.007059             0.004580
1778057107.971336    0.008287             0.005252
1778057108.071307    0.007727             0.004758
1778057108.171306    0.008667             0.005219
1778057108.271330    0.009359             0.005269
1778057108.371306    0.006264             0.003852
1778057108.471307    0.007226             0.004190
1778057108.571308    0.007318             0.004906
1778057108.636303    0.009023             0.004348
1778057108.741308    0.007825             0.005005
1778057108.846305    0.009205             0.005552
1778057108.946263    0.008368             0.005195
1778057109.046301    0.016887             0.009306
1778057109.151302    0.008862             0.005287
1778057109.251287    0.006807             0.004463
1778057109.356264    0.006392             0.004057
1778057109.461300    0.006027             0.003676
1778057109.561302    0.009829             0.006395
1778057109.661300    0.017596             0.009606
1778057109.761306    0.010127             0.006184
1778057109.866280    0.015842             0.009892
1778057109.961300    0.008627             0.005644
1778057110.071306    0.009423             0.005863
1778057110.171305    0.007769             0.005267
1778057110.271346    0.017841             0.011248
1778057110.371302    0.007431             0.004849
1778057110.471352    0.013314             0.009114
1778057110.571305    0.009682             0.006215
1778057110.636301    0.008237             0.004056
1778057110.741312    0.007230             0.004578
1778057110.851304    0.008530             0.005380
1778057110.956304    0.008670             0.005512
1778057111.061306    0.007840             0.004628
1778057111.161305    0.007330             0.003715
1778057111.266304    0.011071             0.007289
1778057111.366299    0.006445             0.004100
1778057111.466299    0.007760             0.004622
1778057111.571315    0.006382             0.004191
1778057111.671306    0.007816             0.004654
1778057111.771311    0.006453             0.003945
1778057111.871309    0.008419             0.005239
1778057111.971319    0.007254             0.004568
1778057112.071343    0.015837             0.009667
1778057112.171311    0.006028             0.003773
1778057112.271311    0.008243             0.005394
1778057112.371322    0.008770             0.005501
1778057112.436302    0.010286             0.005621
1778057112.536306    0.007728             0.005216
1778057112.636301    0.012763             0.008954
1778057112.741302    0.007583             0.004765
1778057112.846302    0.011737             0.007415
1778057112.951303    0.012604             0.004981
1778057113.056304    0.010869             0.006567
1778057113.161263    0.006211             0.003777
1778057113.266269    0.008410             0.005413
1778057113.366309    0.006866             0.003872
1778057113.466301    0.011572             0.008012
1778057113.566298    0.006829             0.004575
1778057113.671307    0.012815             0.008240
1778057113.771305    0.009820             0.006654
1778057113.871314    0.012607             0.007814
1778057113.971310    0.010286             0.006103
1778057114.071306    0.010595             0.006740
1778057114.171304    0.007880             0.004051
1778057114.271304    0.011914             0.007433
1778057114.336302    0.005701             0.003723
1778057114.436304    0.012553             0.009190
1778057114.536303    0.007794             0.004766
1778057114.641260    0.006792             0.004336
1778057114.741306    0.005695             0.003545
1778057114.841260    0.014692             0.009794
1778057114.941309    0.009377             0.005651
1778057115.041307    0.010267             0.006902
1778057115.141290    0.006470             0.003791
1778057115.241301    0.005946             0.003613
1778057115.341303    0.006977             0.004699
1778057115.441306    0.007208             0.004221
1778057115.541307    0.009150             0.005759
1778057115.646301    0.006458             0.004082
1778057115.746302    0.013610             0.004333
1778057115.851300    0.009231             0.005621
1778057115.951306    0.008499             0.005331
1778057116.056302    0.006639             0.004011
1778057116.156316    0.007661             0.004894
1778057116.261308    0.010173             0.006309
1778057116.361352    0.007285             0.004736
1778057116.461301    0.019445             0.010652
1778057116.561307    0.006554             0.004373
1778057116.661302    0.008978             0.006054
1778057116.761300    0.009250             0.005842
1778057116.871346    0.013572             0.005590
1778057116.971305    0.008151             0.005461
1778057117.071308    0.012227             0.007409
1778057117.171308    0.016357             0.005307
1778057117.271314    0.006780             0.004675
1778057117.371303    0.007334             0.003943
1778057117.471309    0.009318             0.004608
1778057117.571302    0.009950             0.006538
1778057117.671303    0.008183             0.005444
1778057117.771307    0.006751             0.004515
1778057117.836307    0.013917             0.009246
1778057117.941329    0.007402             0.004823
1778057118.041301    0.014129             0.008467
1778057118.141356    0.006651             0.004336
1778057118.241301    0.012647             0.008081
1778057118.341307    0.005493             0.003462
1778057118.441282    0.010048             0.006552
1778057118.541302    0.006637             0.004436
1778057118.641300    0.018206             0.005892
1778057118.741305    0.010222             0.006110
1778057118.841305    0.016953             0.010949
1778057118.946301    0.005899             0.003483
1778057119.046300    0.006891             0.004292
1778057119.146300    0.006990             0.003920
1778057119.251301    0.008484             0.005790
1778057119.351300    0.007069             0.004604
1778057119.451257    0.007694             0.005290
1778057119.551265    0.007987             0.004974
1778057119.656300    0.010471             0.007212
1778057119.761303    0.010242             0.006643
1778057119.861300    0.009472             0.006235
1778057119.961303    0.008499             0.005069
1778057120.061299    0.009261             0.005781
1778057120.166302    0.006939             0.004755
1778057120.266308    0.017084             0.011142
1778057120.366301    0.007866             0.005505
1778057120.466268    0.010142             0.005838
1778057120.571303    0.007725             0.005277
1778057120.671309    0.008793             0.005878
1778057120.771303    0.007565             0.005182
1778057120.871302    0.007226             0.004919
1778057120.971306    0.014079             0.005189
1778057121.071306    0.007530             0.005052
1778057121.171323    0.007039             0.004927
1778057121.276308    0.023069             0.005838
1778057121.336319    0.009180             0.006523
1778057121.441306    0.006916             0.004632
1778057121.541304    0.009231             0.006435
1778057121.641300    0.017825             0.006249
1778057121.741269    0.008019             0.005126
1778057121.846308    0.012712             0.008455
1778057121.946286    0.008407             0.005820
1778057122.046287    0.010294             0.006961
1778057122.146302    0.011827             0.007299
1778057122.246300    0.023571             0.006039
1778057122.346260    0.007064             0.004679
1778057122.451306    0.012088             0.008392
1778057122.551280    0.010542             0.007434
1778057122.651301    0.009738             0.006850
1778057122.751301    0.007214             0.005081
1778057122.851301    0.008602             0.005945
1778057122.951274    0.009731             0.005155
1778057123.051299    0.007009             0.004836
1778057123.151309    0.010402             0.006364
1778057123.251304    0.007371             0.005200
1778057123.351317    0.007912             0.005623
1778057123.456301    0.014368             0.009590
1778057123.561300    0.008355             0.005778
1778057123.671324    0.016543             0.009839
1778057123.771304    0.006832             0.004463
1778057123.871314    0.007411             0.005058
1778057123.971303    0.006958             0.004864
1778057124.071307    0.011424             0.008924
1778057124.171301    0.008981             0.005999
1778057124.271292    0.024143             0.011054
1778057124.371313    0.011201             0.007665
1778057124.471278    0.006923             0.004428
1778057124.571279    0.016285             0.006251
1778057124.671311    0.007840             0.005614
1778057124.771315    0.007149             0.004923
1778057124.871311    0.011711             0.007701
1778057124.971303    0.011962             0.005653
1778057125.036300    0.017905             0.012648
1778057125.141304    0.007201             0.004971
1778057125.246297    0.015878             0.011192
1778057125.346302    0.019199             0.007267
1778057125.451301    0.012665             0.007621
1778057125.556304    0.012072             0.006188
1778057125.661300    0.009875             0.006697
1778057125.771304    0.008933             0.005720
1778057125.871305    0.008200             0.005427
1778057125.971294    0.010628             0.007595
1778057126.071307    0.014144             0.008596
1778057126.171304    0.012994             0.006691
1778057126.271300    0.013651             0.005515
1778057126.371304    0.009453             0.006756
1778057126.471318    0.017602             0.009606
1778057126.571311    0.008694             0.006219
1778057126.671301    0.010564             0.006211
1778057126.736302    0.007569             0.005647
1778057126.841307    0.019819             0.007046
1778057126.941303    0.017425             0.007207
1778057127.046300    0.010497             0.007306
1778057127.146303    0.013438             0.008685
1778057127.251310    0.012474             0.007485
1778057127.351284    0.008888             0.006006
1778057127.451302    0.024361             0.011381
1778057127.556307    0.007877             0.005505
1778057127.661301    0.010681             0.004425
1778057127.771304    0.011793             0.007986
1778057127.871306    0.008390             0.005596
1778057127.971309    0.014580             0.010320
1778057128.071305    0.013075             0.009137
1778057128.171304    0.007268             0.004919
1778057128.271335    0.009929             0.006847
1778057128.371313    0.009291             0.006727
1778057128.471308    0.014654             0.009739
1778057128.571303    0.007269             0.005169
1778057128.671349    0.028779             0.007915
1778057128.771307    0.007657             0.005618
1778057128.871309    0.016887             0.011837
1778057128.971275    0.008651             0.004573
1778057129.036301    0.006235             0.004481
1778057129.141306    0.012711             0.006831
1778057129.241306    0.010097             0.007311
1778057129.341301    0.012700             0.008872
1778057129.441301    0.008014             0.005801
1778057129.541300    0.011138             0.007738
1778057129.646303    0.016484             0.011904
1778057129.756302    0.011155             0.007674
1778057129.861301    0.010853             0.007373
1778057129.966303    0.011084             0.007319
1778057130.066304    0.012565             0.007462
1778057130.166309    0.010700             0.007460
1778057130.271307    0.016797             0.008131
1778057130.371305    0.007493             0.005090
1778057130.471305    0.007096             0.004904
1778057130.571333    0.007608             0.005525
1778057130.671305    0.012999             0.009216
1778057130.771315    0.007331             0.005244
1778057130.871272    0.011609             0.006912
1778057130.971305    0.007878             0.005372
1778057131.071309    0.014935             0.008575
1778057131.171268    0.011316             0.007579
1778057131.271390    0.020132             0.013967
1778057131.371266    0.006879             0.004889
1778057131.436308    0.011106             0.008188
1778057131.541301    0.009305             0.006270
1778057131.646299    0.012097             0.008463
1778057131.751301    0.007918             0.005523
1778057131.851299    0.018488             0.011717
1778057131.951313    0.009222             0.006291
1778057132.051306    0.010091             0.006181
1778057132.151308    0.011462             0.008276
1778057132.251301    0.022610             0.008596
1778057132.351305    0.008170             0.005938
1778057132.456274    0.007970             0.005587
1778057132.556306    0.009899             0.006465
1778057132.661302    0.008074             0.005102
1778057132.766307    0.011262             0.007647
1778057132.871300    0.018290             0.010589
1778057132.971305    0.007492             0.005232
1778057133.071314    0.015453             0.011211
1778057133.171311    0.006690             0.004548
1778057133.271296    0.011407             0.009150
1778057133.371306    0.007307             0.005190
1778057133.471286    0.019395             0.009772
1778057133.536300    0.007389             0.005555
1778057133.641300    0.012402             0.009543
1778057133.741303    0.010329             0.006122
1778057133.841309    0.014708             0.010915
1778057133.946300    0.007847             0.005761
1778057134.051302    0.015892             0.007385
1778057134.151304    0.009884             0.006805
1778057134.251302    0.006551             0.004482
1778057134.351363    0.008044             0.005383
1778057134.451312    0.015983             0.007820
1778057134.551287    0.009183             0.006259
1778057134.651312    0.010861             0.006389
1778057134.756301    0.016204             0.011201
1778057134.861301    0.008594             0.005470
1778057134.961300    0.007806             0.005465
1778057135.061304    0.008739             0.006413
1778057135.166302    0.006443             0.004383
1778057135.271302    0.008448             0.005493
1778057135.371312    0.006599             0.004444
1778057135.476302    0.007672             0.005539
1778057135.571282    0.010004             0.007115
1778057135.671300    0.015262             0.005799
1778057135.736302    0.009204             0.006597
1778057135.836300    0.016515             0.011007
1778057135.936304    0.017232             0.008314
1778057136.041301    0.015738             0.008693
1778057136.141301    0.008880             0.006272
1778057136.241302    0.009569             0.006350
1778057136.341303    0.011933             0.008366
1778057136.446303    0.014046             0.007402
1778057136.551303    0.006593             0.004610
1778057136.656313    0.013274             0.006382
1778057136.756305    0.008987             0.006712
1778057136.861305    0.007523             0.005022
1778057136.961306    0.011705             0.007955
1778057137.061302    0.007712             0.005190
1778057137.161303    0.009816             0.006702
1778057137.261299    0.014889             0.011227
1778057137.371283    0.008355             0.005614
1778057137.471304    0.015921             0.009811
1778057137.571305    0.010276             0.006871
1778057137.671304    0.009872             0.006668
1778057137.771302    0.009400             0.007234
1778057137.871335    0.015636             0.010748
1778057137.971308    0.010757             0.006769
1778057138.071320    0.008795             0.006189
1778057138.171311    0.010759             0.007315
1778057138.276278    0.017736             0.011790
1778057138.371310    0.009562             0.006518
1778057138.451306    0.018567             0.007204
1778057138.571320    0.008473             0.005880
1778057138.671315    0.007811             0.005393
1778057138.736304    0.009139             0.006448
1778057138.841302    0.015915             0.010731
1778057138.941307    0.010601             0.007292
1778057139.051303    0.010092             0.006551
1778057139.151306    0.007018             0.005070
1778057139.251306    0.007272             0.005357
1778057139.356300    0.007238             0.005188
1778057139.461302    0.012557             0.008665
1778057139.561304    0.006371             0.004356
1778057139.661305    0.010051             0.006375
1778057139.766304    0.009054             0.006479
1778057139.871303    0.014586             0.009697
1778057139.971300    0.009801             0.006926
1778057140.071282    0.029515             0.007220
1778057140.171307    0.007317             0.005220
1778057140.271302    0.016005             0.011250
1778057140.336303    0.007090             0.005433
1778057140.436303    0.011459             0.005746
1778057140.536300    0.011636             0.007081
1778057140.641299    0.007335             0.005211
1778057140.741302    0.007242             0.004492
1778057140.851336    0.013383             0.007333
1778057140.951303    0.009800             0.006451
1778057141.051307    0.012251             0.008174
1778057141.151309    0.010208             0.007213
1778057141.251302    0.010858             0.007513
1778057141.351308    0.015645             0.010746
1778057141.451304    0.006661             0.004544
1778057141.551303    0.007764             0.005572
1778057141.651305    0.016506             0.011829
1778057141.751292    0.009768             0.007141
1778057141.851306    0.016461             0.014491
1778057141.951304    0.008282             0.005846
1778057142.051311    0.007877             0.005178
1778057142.156308    0.006528             0.004370
1778057142.261303    0.013672             0.009601
1778057142.366305    0.010114             0.007056
1778057142.466315    0.014130             0.008764
1778057142.566300    0.017527             0.008584
1778057142.666303    0.008287             0.005953
1778057142.771313    0.008454             0.006078
1778057142.871271    0.012815             0.009269
1778057142.971302    0.023018             0.008009
1778057143.071303    0.008133             0.005473
1778057143.171309    0.007913             0.004954
1778057143.271306    0.030690             0.007601
1778057143.371274    0.007115             0.004534
1778057143.476336    0.017665             0.012305
1778057143.536305    0.007135             0.005069
1778057143.641299    0.008462             0.005236
1778057143.746298    0.006202             0.004182
1778057143.851307    0.019281             0.012602
1778057143.951313    0.012653             0.005498
1778057144.051303    0.007379             0.004431
1778057144.151304    0.006681             0.004238
1778057144.251302    0.009024             0.005752
1778057144.351275    0.006624             0.004403
1778057144.451298    0.014095             0.008884
1778057144.551304    0.006534             0.004213
1778057144.651301    0.009369             0.006691
1778057144.751310    0.006908             0.004665
1778057144.851280    0.020669             0.011116
1778057144.956302    0.006717             0.004328
1778057145.061305    0.008316             0.004380
1778057145.171305    0.009282             0.005855
1778057145.271306    0.013810             0.005777
1778057145.371304    0.013061             0.004766
1778057145.471310    0.007841             0.005433
1778057145.571313    0.005691             0.003328
1778057145.671306    0.011825             0.007401
1778057145.771300    0.012972             0.007381
1778057145.836301    0.007102             0.004482
1778057145.941301    0.010215             0.005643
1778057146.046301    0.008875             0.005455
1778057146.146295    0.006208             0.003809
1778057146.256304    0.008928             0.005630
1778057146.356300    0.007050             0.004721
1778057146.456301    0.010002             0.005716
1778057146.556306    0.007871             0.004580
1778057146.656309    0.012670             0.008080
1778057146.756302    0.006968             0.003742
1778057146.861302    0.012491             0.007879
1778057146.961311    0.012849             0.005469
1778057147.061253    0.014686             0.008602
1778057147.161295    0.009625             0.005826
1778057147.261306    0.012579             0.004001
1778057147.361299    0.006438             0.004047
1778057147.466300    0.010708             0.006304
1778057147.566301    0.017230             0.004522
1778057147.671308    0.016517             0.004341
1778057147.771305    0.005885             0.003428
1778057147.871312    0.006407             0.004059
1778057147.971309    0.005784             0.003627
1778057148.076272    0.013805             0.009005
1778057148.171322    0.006273             0.004044
1778057148.271325    0.012862             0.008837
1778057148.371311    0.008414             0.005050
1778057148.471310    0.007470             0.004234
1778057148.571308    0.008696             0.003906
1778057148.671313    0.010409             0.006421
1778057148.736302    0.006964             0.004021
1778057148.836301    0.007325             0.004451
1778057148.941307    0.009055             0.005503
1778057149.046301    0.007549             0.004715
1778057149.146301    0.006572             0.004223
1778057149.251302    0.006385             0.004025
1778057149.351308    0.006041             0.003773
1778057149.451306    0.007688             0.004349
1778057149.551310    0.006124             0.003887
1778057149.656300    0.005809             0.003494
1778057149.756306    0.009498             0.005200
1778057149.856304    0.009578             0.005963
1778057149.956285    0.009637             0.005169
1778057150.061307    0.006975             0.004204
1778057150.161313    0.009981             0.006504
1778057150.261301    0.009915             0.005876
1778057150.371322    0.009065             0.005627
1778057150.471321    0.007648             0.004793
1778057150.571304    0.009105             0.005761
1778057150.636303    0.009673             0.005978
1778057150.741300    0.012195             0.004046
1778057150.841300    0.015757             0.009930
1778057150.941304    0.006604             0.004008
1778057151.041301    0.012472             0.007298
1778057151.141303    0.007758             0.005512
1778057151.241305    0.010657             0.005519
1778057151.341300    0.009198             0.005649
1778057151.446301    0.010461             0.006897
1778057151.546305    0.007668             0.004743
1778057151.646306    0.007119             0.004208
1778057151.746300    0.006916             0.004797
1778057151.846303    0.005473             0.003412
1778057151.946299    0.006357             0.003802
1778057152.051304    0.007822             0.005017
1778057152.151310    0.010572             0.006887
1778057152.256302    0.007971             0.005065
1778057152.356302    0.006431             0.003870
1778057152.461304    0.006545             0.004408
1778057152.561301    0.008571             0.004812
1778057152.666302    0.011064             0.007394
1778057152.771325    0.008081             0.004261
1778057152.871308    0.006114             0.003179
1778057152.971308    0.006088             0.003849
1778057153.071310    0.007235             0.004746
1778057153.171317    0.011685             0.006287
1778057153.271309    0.005985             0.003454
1778057153.376305    0.008596             0.005223
1778057153.471287    0.005997             0.003824
1778057153.571317    0.005499             0.003424
1778057153.671316    0.007202             0.004254
1778057153.771308    0.005569             0.003462
1778057153.836278    0.006913             0.004184
1778057153.941302    0.006721             0.004139
1778057154.041306    0.020040             0.006510
1778057154.141301    0.008319             0.005058
1778057154.246307    0.008413             0.005465
1778057154.346304    0.010407             0.006819
1778057154.451307    0.017455             0.005956
1778057154.556287    0.008725             0.006271
1778057154.661299    0.018066             0.010518
1778057154.761301    0.006523             0.004321
1778057154.871309    0.010787             0.006533
1778057154.971304    0.007244             0.005088
1778057155.071313    0.013768             0.007993
1778057155.171310    0.005603             0.003471
1778057155.271321    0.010007             0.006116
1778057155.371308    0.006522             0.004108
1778057155.471332    0.010793             0.006562
1778057155.536312    0.009294             0.005595
1778057155.636301    0.006977             0.004690
1778057155.736302    0.006190             0.003737
1778057155.836305    0.021625             0.009344
1778057155.941276    0.009010             0.005374
1778057156.041309    0.013506             0.005603
1778057156.141305    0.008185             0.004968
1778057156.241302    0.012008             0.006851
1778057156.341309    0.015307             0.006315
1778057156.441301    0.012614             0.007668
1778057156.541304    0.007669             0.004697
1778057156.646301    0.009128             0.005596
1778057156.751310    0.005204             0.003048
1778057156.851297    0.011791             0.007264
1778057156.956303    0.005865             0.003594
1778057157.061304    0.009696             0.006080
1778057157.161309    0.011180             0.008198
1778057157.261307    0.005926             0.003891
1778057157.361301    0.008641             0.005252
1778057157.466260    0.009339             0.005348
1778057157.571327    0.005449             0.003279
1778057157.671292    0.008919             0.005630
1778057157.771317    0.006078             0.003906
1778057157.871326    0.006751             0.004397
1778057157.971310    0.009712             0.005962
1778057158.071329    0.007613             0.003530
1778057158.171307    0.005438             0.003294
1778057158.236309    0.011011             0.007433
1778057158.337212    0.005654             0.003373
1778057158.442208    0.008937             0.003764
1778057158.542209    0.007901             0.004894
1778057158.647209    0.006106             0.003777
1778057158.747205    0.005625             0.003586
1778057158.847210    0.011594             0.006754
1778057158.952210    0.007849             0.004928
1778057159.057214    0.006645             0.004334
1778057159.157216    0.008390             0.005180
1778057159.257209    0.008654             0.005979
1778057159.357207    0.013721             0.005868
1778057159.457208    0.014334             0.008426
1778057159.557214    0.005878             0.003615
1778057159.657207    0.014509             0.008449
1778057159.757225    0.005996             0.003675
1778057159.862210    0.006907             0.004313
1778057159.967218    0.016595             0.004841
1778057160.072178    0.009614             0.005288
1778057160.172225    0.008742             0.005927
1778057160.272216    0.017495             0.004805
1778057160.332226    0.005816             0.003924
1778057160.437211    0.007004             0.004532
1778057160.537209    0.014247             0.008906
1778057160.642213    0.010331             0.006299
1778057160.747215    0.011545             0.007362
1778057160.847220    0.009379             0.005947
1778057160.947227    0.009315             0.005744
1778057161.047193    0.010476             0.005521
1778057161.147210    0.010414             0.006422
1778057161.247214    0.011646             0.003741
1778057161.352214    0.012868             0.003800
1778057161.452178    0.008348             0.004658
1778057161.552211    0.006676             0.004428
1778057161.657209    0.008022             0.004740
1778057161.757214    0.011948             0.007566
1778057161.857214    0.006487             0.003816
1778057161.957209    0.006605             0.004169
1778057162.057196    0.016138             0.004517
1778057162.157210    0.016128             0.003477
1778057162.262209    0.008571             0.005616
1778057162.362209    0.009268             0.003834
1778057162.462209    0.006104             0.003739
1778057162.567212    0.014454             0.009277
1778057162.672215    0.008122             0.004886
1778057162.772210    0.008586             0.005038
1778057162.832221    0.006457             0.004011
1778057162.937210    0.015612             0.008988
1778057163.042211    0.020168             0.011765
1778057163.147220    0.006631             0.004145
1778057163.247211    0.023507             0.005451
1778057163.352224    0.007184             0.004254
1778057163.452196    0.009406             0.006091
1778057163.557208    0.012793             0.008444
1778057163.657209    0.010576             0.006814
1778057163.757209    0.008922             0.006252
1778057163.857234    0.038604             0.024149
1778057163.957210    0.008690             0.005477
1778057164.057167    0.009388             0.006090
1778057164.157208    0.009777             0.006212
1778057164.267209    0.014330             0.008704
1778057164.367214    0.007997             0.005089
1778057164.472224    0.021945             0.010115
1778057164.572213    0.007978             0.004955
1778057164.672221    0.014751             0.009713
1778057164.772221    0.011334             0.007435
1778057164.872202    0.006546             0.003882
1778057164.972216    0.009779             0.005386
1778057165.072217    0.007294             0.004486
1778057165.172203    0.009525             0.006940
1778057165.272188    0.011872             0.007166
1778057165.372213    0.009018             0.005522
1778057165.472214    0.008122             0.005107
1778057165.572236    0.009166             0.006379
1778057165.632217    0.010008             0.006680
1778057165.737211    0.010936             0.005017
1778057165.837224    0.014651             0.009223
1778057165.947217    0.011143             0.007391
1778057166.047230    0.009015             0.005657
1778057166.147227    0.009776             0.006735
1778057166.247211    0.009020             0.005559
1778057166.347197    0.011760             0.007599
1778057166.447218    0.017036             0.007783
1778057166.547215    0.012415             0.006485
1778057166.647211    0.013686             0.006555
1778057166.747212    0.012498             0.007742
1778057166.847209    0.007143             0.004855
1778057166.947215    0.015126             0.009691
1778057167.047221    0.014253             0.009543
1778057167.152194    0.013184             0.008335
1778057167.257213    0.016744             0.010641
1778057167.357216    0.010693             0.006800
1778057167.457216    0.006419             0.004138
1778057167.557171    0.012282             0.004917
1778057167.657208    0.013116             0.006135
1778057167.757210    0.012618             0.007802
1778057167.867208    0.010076             0.006294
1778057167.967177    0.006433             0.004194
1778057168.067213    0.009588             0.005938
1778057168.167208    0.012604             0.008220
1778057168.272212    0.007270             0.004930
1778057168.372212    0.008082             0.005049
1778057168.472211    0.008473             0.004718
1778057168.572215    0.007502             0.004751
1778057168.672215    0.007737             0.005442
1778057168.772215    0.008462             0.005860
1778057168.872211    0.006403             0.004245
1778057168.972217    0.008267             0.005132
1778057169.072215    0.010028             0.005873
1778057169.172218    0.007330             0.004980
1778057169.232218    0.009842             0.005347
1778057169.337199    0.007150             0.004680
1778057169.437209    0.007551             0.005048
1778057169.542221    0.013155             0.004600
1778057169.647218    0.010124             0.006803
1778057169.747225    0.008660             0.005014
1778057169.852214    0.009883             0.006583
1778057169.957213    0.017736             0.004206
1778057170.062213    0.010741             0.006975
1778057170.162216    0.008850             0.005317
1778057170.267183    0.011237             0.006068
1778057170.372222    0.012389             0.006551
1778057170.472213    0.008405             0.005007
1778057170.572218    0.009270             0.006148
1778057170.637213    0.010584             0.006664
1778057170.747212    0.012719             0.007376
1778057170.847214    0.009442             0.006576
1778057170.952214    0.007698             0.005258
1778057171.057209    0.012596             0.008608
1778057171.157209    0.006970             0.004493
1778057171.257214    0.014389             0.010630
1778057171.357213    0.009804             0.006450
1778057171.462209    0.012895             0.008434
1778057171.562208    0.015318             0.010207
1778057171.667215    0.014612             0.008911
1778057171.767211    0.008445             0.006098
